Subject,University,Semester ,Exam,Marks,Concept,Question,Has_Code,Code_Snippet,Diagram
Structured Programming,Leading University,Spring 2025,Mid Term,3,Format Specifiers," I. If int x = 5;, what happens if you scan input using %f instead of %d?
   II. What will happen if you use %d for a float variable in printf()?
",No,,
Structured Programming,Leading University,Spring 2025,Mid Term,5,Array,"i) If the base address of arr[0] is 0x1000 and each integer takes 4 bytes, what will be the output of Line 1, Line 2, and Line 3?

ii) Explain the memory pattern of the array and calculate the address of arr[3].
iii) What will be the output of Line 4?",Yes,"#include <stdio.h>
int main() {
    int arr[5] = {10, 20, 30, 40, 50};
    printf(""%p\n"", &arr[0]); // Line 1
    printf(""%p\n"", &arr[1]); // Line 2
    printf(""%p\n"", &arr[2]); // Line 3
    printf(""%d\n"", arr[3] - arr[1]); // Line 4
    return 0;
}

",
Structured Programming,Leading University,Spring 2025,Mid Term,2,Format Specifiers,What will happen if we use %5d in a printf() statement?,No,,
Structured Programming,Leading University,Spring 2025,Mid Term,3,Loops,"If this code has errors, explain the reasons; otherwise, write the output.",Yes,"
#include <stdio.h>
int main() {
    int n = 10;
    for(int i = 0; i <= n; i++){
        printf(""%d "", i);
        if(i%3 == 0){
            printf(""\n"");
        }
        if(i%4 == 1){
            continue;
        }
    }
    return 0;
}
",
Structured Programming,Leading University,Spring 2025,Mid Term,5,Variables,Find the output of the following program,yes,"
#include <stdio.h>
#define xyz 3.14
int main()
{
    const int var = 123;
    int a = 10, b = 55;
    char test = 'A';
    printf(""%.3f\n"", xyz);
    //var = 33;
    printf(""%X %X\n"", &a, &b);
    printf(""%X %X\n"", a, b);
    printf(""%d"", test);
    printf(""%X"", test);
    return 0;
}
",
Structured Programming,Leading University,Spring 2025,Mid Term,2,Error,What is a semantic error? Give an example.,No,,
Structured Programming,Leading University,Spring 2025,Semester Final,10,Shorts,"Mandatory Questions (I - X):

I. In compilation process, assembler converts the pre-processed code into assembly language - true/false
II. Variable name must begin with a letter or an underscore (_) - true/false
III. What is the format specifier of double data type?
IV. How is a switch statement different from if-else in C?
V. What is the difference between malloc() and calloc() in C?
VI. How do you declare and initialize a pointer variable in C?
VII. What is the difference between == and = in C?
VIII. How can you find the length of a string in C?
IX. != is a logical operator - true/false
X. Bool is a default data type in c - true/false",No,,
Structured Programming,Leading University,Spring 2025,Semester Final,2,Conditional Statement,"Do you think you prepared well enough to do well on this question? If yes, then write what the secret was. If not, then explain what your fault was in two sentences. Also, write a simple program that adds two numbers (minimum requirement).",No,,
Structured Programming,Leading University,Spring 2025,Semester Final,3,Nested Loop,Write the output for the following code,Yes,"
#include <stdio.h>
int main(){
    int i, j, sum = 0;
    for (i = 0; i < 4; i++) {
        for (j = 0; j < 4; j++) {
            sum += (i * j) % 3;
        }
    }
    printf(""%d"", sum);
}
",
Structured Programming,Leading University,Spring 2025,Semester Final,5,Recursion,"(a) Draw the recursion tree for fib(4) showing all function calls.
(b) How many total function calls are made for fib(4)?
(c) What is the final result of fib(4)?",Yes,"c. int fib(int n) {
       if (n <= 1)
           return n;
       return fib(n - 1) + fib(n - 2);
   }

",
Structured Programming,Leading University,Spring 2025,Semester Final,2,Error,Write 2 differences between runtime error and compile time error.,No,,
Structured Programming,Leading University,Spring 2025,Semester Final,3,Recursion,Write the output of the following C code and explain each step of its execution.,Yes,"
#include <stdio.h>
int power(int base, int exp, int result) {
    if(exp == 0) return result;
    return power(base, exp - 1, result * base);
}

int main() {
    printf(""%d"", power(2, 4, 1));
    return 0;
}
",
Structured Programming,Leading University,Spring 2025,Semester Final,5,Nested Loop,Find the output of the following program with proper simulation.,Yes,"
#include <stdio.h>
int main() {
    int n = 3, num = 1;

    for (int i = 1; i <= n; i++) {
        if (i % 2 != 0) {
            for (int j = i; j <= n; j++) {
                printf(""%d "", num++);
            }
        } else {
            num += n - 1;
            for (int j = i; j <= n; j++) {
                printf(""%d "", num--);
            }
            num += n + 1;
        }
    }
    printf(""\n"");

    return 0;
}
",
Structured Programming,Leading University,Spring 2025,Semester Final,2,Data Types,Write 2 differences between float and double data type.,No,,
Structured Programming,Leading University,Spring 2025,Semester Final,3,Nested Loop,"If you find any error in the following program, describe it. Otherwise find the output.",Yes,"
#include <stdio.h>
int main() {
    for (int i = 1; i <= 3; i++) {
        for (int j = 1; j <= 3; j++) {
            if (i == j)
                break;
            if ((i + j) % 2 == 0)
                continue;
            printf(""%d%d "", i, j);
        }
    }
    return 0;
}
",
Structured Programming,Leading University,Spring 2025,Semester Final,5,Structure,"If you find any error in the following program, describe it. Otherwise find the output.",Yes,"
#include <stdio.h>
#include <string.h>
struct book{
    char title[20];
    double price;
    int pages;
}b1,b2;
void output(struct book b3);
int main(){
    strcpy(b1.title, ""Structured Programming"");
    b1.price = 600.50;
    b1.pages = 300;
    b2=b1;
    output(b2);
    return 0;
}
void output(struct book b3){
    printf(""Title: %s \n"", b3.title);
    printf(""Price: %.2lf \n"", b3.price);
    printf(""Pages: %d \n"", b3.pages);
}
",
Structured Programming,Leading University,Spring 2025,Semester Final,2,String,Write a program that concatenates two strings without using the strcat() function.,No,,
Structured Programming,Leading University,Spring 2025,Semester Final,3,C++,"I. How many tokens are here?
II. What will happen, if we return 1 instead of return 0?",Yes,"int main() {
       // your code here
       return 0;
   }

",
Structured Programming,Leading University,Spring 2025,Semester Final,5,Functions,"If you find any error in the following program, describe it. Otherwise find the output.",Yes,"
#include <stdio.h>
int count = 0;
int init() {
    count++;
    return count * 5;
}

void show() {
    static int x = init();
    printf(""x: %d\n"", x++);
}

int main() {
    show();
    show();
    printf(""count: %d\n"", count);
    return 0;
}
",
Structured Programming,Leading University,Summer 2025,Mid Term,5,Functions,"Find the output of the program below and explain what is the role of ""static"" here?",Yes,"
#include <stdio.h>
void fun() {
    static int x = 0;
    x++;
    printf(""%d "", x);
}
int main() {
    for(int i = 0; i < 4; i++)
        fun();
}
",
Structured Programming,Leading University,Summer 2025,Mid Term,3,Compilation Process,Write the Compilation Process in C,No,,
Structured Programming,Leading University,Summer 2025,Mid Term,2,Switch Case,Find the output of the program below:,Yes,"
#include <stdio.h>
int main(){
    int x = 2;
    switch(x) {
        case 1:
            printf(""One "");
        case 2:
            printf(""Two "");
        case 3:
            printf(""Three "");
        default:
            printf(""Default"");
    }
    return 0;
}
",
Structured Programming,Leading University,Summer 2025,Mid Term,5,Loops,Find the output of the program below:,Yes,"
#include <stdio.h>
int main()
{
    int i=0, j=0, k=0;
    for(i=0; i<=3; i++){
        printf(""%d "", j);
        if(i==2){
            continue;
        }
    }
    printf(""\nNot End!!!\n"");
    for(j=0; j<=3; j++){
        if(j==1){
            continue;
            break;
        }
        printf(""%d "", j);
    }
    return 0;
}
",
Structured Programming,Leading University,Summer 2025,Mid Term,3,Nested Loop,Find the output of the program below:,Yes,"
#include <stdio.h>
int main(){
    for(int i = 0; i < 3; i++) {
        for(int j = 0; j < 3; j++) {
            if(j == 1) break;
            printf(""i=%d j=%d\n"", i, j);
        }
    }
    return 0;
}
",
Structured Programming,Leading University,Summer 2025,Mid Term,2,Pointers,"Explain: scanf(""%d"", &a); why is & used?",No,,
Structured Programming,Leading University,Summer 2025,Mid Term,5,Nested Loop, Find the output and show the simulation properly:,Yes,"
#include <stdio.h>
int main() {
    int m = 0, n = 0, p = 0;
    for(m = -2; m < 0; m++) {
        for(n = 0; n > -10; n -= 5) {
            for(p = 0; p <= 1; p++) {
                printf(""%d %d %d\n"", m, n, p);
            }
        }
    }
    return 0;
}
",
Structured Programming,Leading University,Summer 2025,Mid Term,3,Operators,Find the output of the program below:,Yes,"
#include <stdio.h>
int main() {
    int a = 5;
    int b = a++ + ++a + --a;
    printf(""%d"", b);
    return 0;
}
",
Structured Programming,Leading University,Summer 2025,Mid Term,2,Format Specifiers, Find the output of the program below:,Yes,"
#include <stdio.h>
int main(){
    int ch = 65;
    printf(""%c"", ch);
    return 0;
}
",
Structured Programming,Leading University,Summer 2025,Mid Term,5,Array," Explain how array indexing works in memory for the code below, calculate the 
memory addresses for each printf and identify the difference between arr[1] and 
arr[4] assuming the size of int arr is 4 bytes and base address is 1000.",Yes,"

#include <stdio.h>

int main() {
    int arr[5] = {50, 60, 70, 80, 90};
    printf(""%p\n"", &arr[0]);
    printf(""%p\n"", &arr[1]);
    printf(""%p\n"", &arr[2]);
    printf(""%d\n"", arr[4] - arr[1]);
    return 0;
}
",
Structured Programming,Leading University,Summer 2025,Mid Term,3,Identifiers,"Identify the invalid identifiers and explain the reason: int _val, int 2num, int total$, int int",No,,
Structured Programming,Leading University,Summer 2025,Mid Term,2,Format Specifiers,"If we use %.2f instead of %f, what will happen?",No,,
Structured Programming,Leading University,Summer 2025,Semester Final,10,Shorts,"Short Questions (i - x):

i. What is the output of printf(""%d"", '\0');?
ii. Which header file is required to use printf and scanf?
iii. What is the difference between ++i and i++?
iv. What does the sizeof operator return?
v. What is the output of printf(""%f"", 3/2);?
vi. Can a switch statement be used with strings in C?
vii. What is the value of a global variable if it is not initialized?
viii. What does the break statement do inside a loop?
ix. What is the difference between malloc and calloc?
x. What is the output of printf(""%d"", 5 && 0);?",No,,
Structured Programming,Leading University,Summer 2025,Semester Final,5,Functions,Write the output of the following code:,Yes,"
#include <stdio.h>
int run(int r) {
    printf(""Welcome to the running community!\n"");
    if (r % 2) {
        return r + 101;
    }
    else {
        return r + 100;
    }
    return r;
    printf(""Good job! Go ahead. \n"");
}
int fun() {
    printf(""Life is too short, so we need to learn with fun!\n"");
    return run(29 % 3);
}
int explore(int a) {
    printf(""You can explore the coding world. Let's start!\n"");
    a = a++ + --a + ++a + a--;
    printf(""What's your update? %d\n"", a);
    a = run(a);
    return a;
    int okay = fun();
    printf(""Good job! You did it. fun function value is: %d \n"", okay);
}
int main() {
    int batch = 65;
    int experience = explore(batch);
    printf(""Back to reality %d\n"", batch);
    if(experience < 205){
        printf(""The experience value is %d\n"", experience + 11);
    }
    else {
        printf(""The experience value is %d\n"", experience - 11);
    }
    return 0;
}
",
